Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
479700,14.98,55.02,262.26,317.72,301.13,194.22,7.06,33.61,0,0.02,0.93,0.53,0.53,0.5,0.5,0,0,0,0,14.9760923829646,0,55.0229709093521,1,1,0,0,0
479730,14.96,54.72,265.06,317.47,292.05,193.81,7.06,33.61,0.01,0.07,0.88,0.53,0.53,0.49,0.49,0,0,0,0,14.9611814544841,0,54.7228544575699,1,1,0,0,0
479760,14.78,55.26,270.65,308.84,294.6,198.52,7.14,33.57,0.02,0.01,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.7799558085718,0,55.2582841337703,1,1,0,0,0
479790,14.82,55.31,265.35,324.83,298.56,191.36,7.1,33.58,0,0.04,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.8170278306536,0,55.3104615970342,1,1,0,0,0
479820,15.07,54.73,266.24,320.1,295.54,195.31,7.09,33.56,0,0,0.87,0.54,0.54,0.49,0.49,0,0,0,0,15.0719801050489,0,54.7277579917907,1,1,0,0,0
479850,14.83,55.08,264.01,324.62,292.85,194.25,7.12,33.63,0.01,0.05,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.8344038813284,0,55.0826102575087,1,1,0,0,0
479880,14.73,55.59,257.48,318.8,297.33,197.23,7.08,33.57,0,0.01,0.91,0.52,0.52,0.5,0.5,0,0,0,0,14.7311713815113,0,55.5877122026714,1,1,0,0,0
479910,14.95,54.82,262.79,317.44,307.37,193.88,7.09,33.57,0.01,0.02,0.88,0.53,0.53,0.49,0.49,0,0,0,0,14.9506637091496,0,54.8171343074677,1,1,0,0,0
479940,14.9,54.96,262.95,327.64,298.33,191.92,7.09,33.61,0.01,0.01,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.8956135623183,0,54.9599117758272,1,1,0,0,0
479970,15.06,54.8,263.89,311.18,293.83,192.87,7.07,33.58,0,0.04,0.9,0.53,0.53,0.5,0.5,0,0,0,0,15.0612319072472,0,54.8034632115256,1,1,0,0,0
480000,14.92,54.94,269.79,326.56,301.47,197.26,7.12,33.56,0.1,0.03,0.89,0.55,0.55,0.5,0.5,0,0,0,0,14.9197677094705,0,54.9376994982536,1,1,0,0,0
480030,14.8,55.34,266.64,316.95,288.33,194.02,7.08,33.59,0.01,0.04,0.92,0.53,0.53,0.5,0.5,0,0,0,0,14.8013207351197,0,55.341761087286,1,1,0,0,0
480060,14.84,55.16,270.46,311.68,290.73,192.5,7.07,33.54,0,0.02,0.92,0.53,0.53,0.5,0.5,0,0,0,0,14.8358636605317,0,55.1648510293106,1,1,0,0,0
480090,15.02,54.8,275.63,325,301.02,194.73,7.05,33.56,0.01,0.04,0.89,0.55,0.55,0.49,0.49,0,0,0,0,15.0174821739141,0,54.7956331502049,1,1,0,0,0
480120,14.93,54.85,268.81,319.24,297.06,189.13,7.09,33.57,0,0.03,0.86,0.54,0.54,0.5,0.5,0,0,0,0,14.933503702138,0,54.8516654276212,1,1,0,0,0
480150,14.69,55.29,262.92,319.06,299.97,191.43,7.05,33.55,0.02,0.01,0.92,0.53,0.53,0.5,0.5,0,0,0,0,14.6888813157825,0,55.294717642339,1,1,0,0,0
480180,14.96,54.91,267.8,320.65,301.54,184.34,7.1,33.54,0.02,0.04,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.9647407797497,0,54.9093475179373,1,1,0,0,0
480210,14.88,55.2,276.52,312.35,308.14,197.03,7.03,33.59,0.07,0,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.8758282139593,0,55.1967887168388,1,1,0,0,0
480240,15.16,54.45,264.61,322.5,304.51,190.22,7.06,33.56,0.02,0,0.89,0.54,0.54,0.49,0.49,0,0,0,0,15.1589559952714,0,54.4481605493749,1,1,0,0,0
480270,14.96,55.1,269.14,323.4,301.05,195.58,7.08,33.54,0,0,0.88,0.54,0.54,0.5,0.5,0,0,0,0,14.9598466906241,0,55.1034946743291,1,1,0,0,0
480300,15,54.78,268.52,319.72,306.26,195.78,7.12,33.55,0.04,0.01,0.92,0.54,0.54,0.49,0.49,0,0,0,0,15.0012316151697,0,54.7801378530604,1,1,0,0,0
480330,14.91,54.87,270.26,309.32,291.53,194.38,7.11,33.56,0,0,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.9102096677954,0,54.8718698582221,1,1,0,0,0
480360,15.03,54.54,262.86,328.27,311.78,190.38,7.09,33.55,0,0.01,0.85,0.54,0.54,0.49,0.49,0,0,0,0,15.0250422370991,0,54.5357570723066,1,1,0,0,0
480390,15.03,54.71,270.91,312.52,309.41,193.98,7.07,33.57,0.02,0.02,0.89,0.54,0.54,0.49,0.49,0,0,0,0,15.0275665772629,0,54.7059864025164,1,1,0,0,0
480420,14.88,55.46,271.43,321.07,307.86,192.12,7.14,33.54,0,0.01,0.9,0.55,0.55,0.5,0.5,0,0,0,0,14.8806483206524,0,55.4615612080938,1,1,0,0,0
480450,14.76,54.95,265.88,319.55,302.99,197.07,7.05,33.58,0,0,0.91,0.53,0.53,0.5,0.5,0,0,0,0,14.7573660542119,0,54.9530974212675,1,1,0,0,0
480480,14.98,54.68,266.39,321.84,294.81,190.94,7.07,33.51,0,0.02,0.82,0.54,0.54,0.49,0.49,0,0,0,0,14.9812799979961,0,54.6802141791356,1,1,0,0,0
480510,14.81,55.03,258.64,315.97,287.03,198.26,7.05,33.59,0,0,0.93,0.52,0.52,0.5,0.5,0,0,0,0,14.8058577672593,0,55.0309230993133,1,1,0,0,0
480540,15.09,54.42,265.95,314.91,293.75,197.62,7.08,33.51,0.03,0.02,0.81,0.54,0.54,0.49,0.49,0,0,0,0,15.0928896814751,0,54.4202934334407,1,1,0,0,0
480570,15,55.12,264.65,324,296.33,192.99,7.01,33.53,0,0.02,0.87,0.53,0.53,0.5,0.5,0,0,0,0,14.9994433418327,0,55.1156044017587,1,1,0,0,0
480600,14.88,54.79,269.76,321.58,299.87,194.27,7.07,33.5,0,0,0.92,0.54,0.54,0.49,0.49,0,0,0,0,14.8761655709337,0,54.791988665075,1,1,0,0,0
480630,14.72,55.46,272.08,319.65,297.04,194.95,7.11,33.48,0.08,0,0.96,0.54,0.54,0.5,0.5,0,0,0,0,14.7213423967078,0,55.4550370236576,1,1,0,0,0
480660,14.88,54.94,260.12,319.78,292.57,191.77,7.05,33.52,0,0,0.89,0.53,0.53,0.5,0.5,0,0,0,0,14.8825010580139,0,54.9385399079562,1,1,0,0,0
480690,14.83,54.98,264.4,313.8,298.07,191.02,7.13,33.48,0,0,0.85,0.53,0.53,0.49,0.49,0,0,0,0,14.8321519557803,0,54.9830018593338,1,1,0,0,0
480720,14.78,55.3,260.08,318.08,298.13,196.84,7.08,33.52,0,0.01,0.88,0.53,0.53,0.5,0.5,0,0,0,0,14.7796573495558,0,55.3026615064438,1,1,0,0,0
480750,14.86,55.16,263.48,316.74,291.13,193.94,7.09,33.48,0,0,0.85,0.53,0.53,0.5,0.5,0,0,0,0,14.8582169736559,0,55.1561492563834,1,1,0,0,0
480780,14.87,55.05,268.23,316.47,288.86,194.57,7.05,33.5,0,0,0.88,0.53,0.53,0.5,0.5,0,0,0,0,14.874603987114,0,55.0549008474144,1,1,0,0,0
480810,14.94,55.09,263.15,319.72,299.45,197.39,7.1,33.54,0,0.03,0.88,0.54,0.54,0.5,0.5,0,0,0,0,14.9401105065627,0,55.094050183026,1,1,0,0,0
480840,14.83,54.99,264.78,325.98,300.18,190.24,7.1,33.49,0,0,0.9,0.54,0.54,0.49,0.49,0,0,0,0,14.8269714381292,0,54.9946336743544,1,1,0,0,0
480870,14.75,55.46,269.07,320.04,298.4,198.12,7.04,33.53,0,0,0.94,0.53,0.53,0.5,0.5,0,0,0,0,14.7464307518081,0,55.4554566999763,1,1,0,0,0
480900,14.91,54.99,266.38,321.58,304.33,189.05,7.11,33.51,0,0,0.91,0.54,0.54,0.5,0.5,0,0,0,0,14.9063779334719,0,54.9850170334629,1,1,0,0,0
480930,14.81,55.18,263.05,319.6,296.87,190.82,7.13,33.45,0.02,0,0.89,0.54,0.54,0.5,0.5,0,0,0,0,14.8087752390138,0,55.1818504705876,1,1,0,0,0
480960,14.77,55.16,263.73,315.97,293.97,193.67,7.09,33.47,0,0.03,0.87,0.53,0.53,0.5,0.5,0,0,0,0,14.7719450745458,0,55.164818175435,1,1,0,0,0
480990,14.82,55.19,269.04,317.71,298.51,199.28,7.1,33.51,0,0,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.8212231009127,0,55.1946907997037,1,1,0,0,0
481020,14.84,55.33,267.41,319.46,303.12,191.52,7.05,33.5,0,0,0.92,0.53,0.53,0.5,0.5,0,0,0,0,14.8420117789433,0,55.3327945321237,1,1,0,0,0
481050,14.84,54.98,261.98,327.99,305.02,192.72,7.15,33.51,0,0,0.89,0.54,0.54,0.5,0.5,0,0,0,0,14.8395022326671,0,54.9759587979612,1,1,0,0,0
481080,14.81,55.02,261.22,318.44,299.73,193.36,7.11,33.48,0,0,0.85,0.53,0.53,0.5,0.5,0,0,0,0,14.8110391464039,0,55.0216711232398,1,1,0,0,0
481110,14.6,55.54,264.22,332.18,296.99,198.96,7.08,33.52,0.03,0,0.96,0.54,0.54,0.5,0.5,0,0,0,0,14.5992186707391,0,55.5394815127473,1,1,0,0,0
481140,14.85,55.33,261.59,322.98,294.95,191.96,7.08,33.45,0.02,0,0.91,0.53,0.53,0.5,0.5,0,0,0,0,14.8464198653992,0,55.3316199169324,1,1,0,0,0
481170,14.86,55.28,267.95,317.28,299.65,198.59,7.06,33.45,0,0.01,0.96,0.53,0.53,0.5,0.5,0,0,0,0,14.8581102575023,0,55.2765579532589,1,1,0,0,0
481200,14.95,55.21,260.1,321.21,295.83,195.72,7.09,33.51,0,0.03,0.97,0.53,0.53,0.5,0.5,0,0,0,0,14.9480627207661,0,55.2059891222441,1,1,0,0,0
481230,14.86,54.98,258.93,321.79,294.36,193.96,7.06,33.49,0,0,0.91,0.53,0.53,0.5,0.5,0,0,0,0,14.8553812161459,0,54.9849563696839,1,1,0,0,0
481260,14.8,55.48,264.66,321.28,292.27,195.75,7.04,33.51,0.07,0.02,0.9,0.53,0.53,0.5,0.5,0,0,0,0,14.7973564563857,0,55.4773521192714,1,1,0,0,0
481290,14.87,55.28,270.33,313.34,299.38,195.71,7.07,33.47,0.06,0,0.91,0.53,0.53,0.5,0.5,0,0,0,0,14.8683742048753,0,55.2789851196909,1,1,0,0,0
481320,15.01,55.12,267.92,330.04,309.96,195.88,7.16,33.47,0.02,0.02,0.92,0.55,0.55,0.5,0.5,0,0,0,0,15.0140859430617,0,55.1227668457346,1,1,0,0,0
481350,14.82,55.08,268.86,319.25,292.73,190.3,7.05,33.5,0,0,0.95,0.53,0.53,0.5,0.5,0,0,0,0,14.8177713970196,0,55.0804147926676,1,1,0,0,0
481380,14.91,55.06,269.42,310.22,298.88,192.96,7.08,33.51,0,0.03,0.94,0.53,0.53,0.5,0.5,0,0,0,0,14.9148912786052,0,55.0583258957184,1,1,0,0,0
481410,14.65,55.48,269.27,319.5,306.9,198.35,7.08,33.47,0.03,0,0.95,0.54,0.54,0.5,0.5,0,0,0,0,14.6451388654707,0,55.4786773787746,1,1,0,0,0
481440,14.72,55.38,260.36,323.59,292.23,195.63,7.09,33.49,0.03,0.03,0.93,0.53,0.53,0.5,0.5,0,0,0,0,14.7177753801327,0,55.3780233108825,1,1,0,0,0
481470,14.97,55.28,262.28,317.09,298.51,192.28,7.08,33.47,0.06,0,0.96,0.53,0.53,0.5,0.5,0,0,0,0,14.971351226213,0,55.2814386096483,1,1,0,0,0
481500,14.89,55.13,272.32,319.12,301.13,190.7,7.14,33.48,0,0,0.92,0.55,0.55,0.5,0.5,0,0,0,0,14.885081285983,0,55.1295321816239,1,1,0,0,0
481530,14.83,55.17,267.79,318.6,291.41,188.5,7.05,33.51,0.01,0,0.93,0.53,0.53,0.5,0.5,0,0,0,0,14.8337527560501,0,55.1676591489772,1,1,0,0,0
481560,14.68,55.56,267.88,319.11,293.5,197.38,7.06,33.51,0.01,0.05,0.96,0.53,0.53,0.5,0.5,0,0,0,0,14.6844633428712,0,55.5585103139068,1,1,0,0,0
481590,14.81,54.97,268.92,325.19,305.71,194.1,7.08,33.47,0.03,0,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.8051625717245,0,54.9742599621017,1,1,0,0,0
481620,14.93,54.9,264.55,313.11,303.54,190.7,7.09,33.4,0,0.04,0.92,0.53,0.53,0.49,0.49,0,0,0,0,14.9305377193002,0,54.9048069649263,1,1,0,0,0
481650,14.86,54.93,276.65,317.6,307.49,192.26,7.07,33.42,0,0.04,0.88,0.54,0.54,0.5,0.5,0,0,0,0,14.8569385329614,0,54.9330355783846,1,1,0,0,0
481680,14.87,55.14,265.02,320.91,298.8,192.84,7.08,33.43,0.01,0.01,0.93,0.53,0.53,0.5,0.5,0,0,0,0,14.8650723889353,0,55.1444508025319,1,1,0,0,0
481710,14.9,55.22,266.99,322.7,296.71,197.68,7.11,33.56,0,0,0.93,0.54,0.54,0.5,0.5,0,0,0,0,14.9012858263322,0,55.2180094403853,1,1,0,0,0
481740,14.87,55.04,263.92,327.65,300.21,191.63,7.09,33.42,0.01,0.01,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.8724715383462,0,55.0397615244499,1,1,0,0,0
481770,14.87,55.04,268.22,322.05,303.52,195.62,7.08,33.45,0.06,0,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.8652777050063,0,55.037541543131,1,1,0,0,0
481800,14.95,54.84,260,318.38,296.77,193.97,7.12,33.42,0,0,0.87,0.53,0.53,0.49,0.49,0,0,0,0,14.9465018992957,0,54.8353725679955,1,1,0,0,0
481830,14.91,55.01,256.24,322.17,297.99,190.13,7.09,33.47,0,0.01,0.88,0.53,0.53,0.5,0.5,0,0,0,0,14.9139944431809,0,55.01070587931,1,1,0,0,0
481860,14.77,55.11,264.6,327.51,296.08,196.16,7.13,33.46,0,0.08,0.98,0.54,0.54,0.5,0.5,0,0,0,0,14.7709608344647,0,55.1082889966367,1,1,0,0,0
481890,14.96,54.6,264.5,322.15,299.88,195.38,7.07,33.43,0.01,0,0.86,0.54,0.54,0.49,0.49,0,0,0,0,14.9621494738551,0,54.6000806859653,1,1,0,0,0
481920,14.96,54.75,263.98,331.26,312.77,197.44,7.1,33.46,0.01,0.05,0.87,0.54,0.54,0.5,0.5,0,0,0,0,14.9639906495127,0,54.746659288457,1,1,0,0,0
481950,14.86,54.98,272.41,319.95,308.62,193.77,7.1,33.44,0,0,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.8610209611211,0,54.980266761898,1,1,0,0,0
481980,14.88,55.15,261.71,322.52,300.89,191.92,7.17,33.43,0,0,0.95,0.54,0.54,0.5,0.5,0,0,0,0,14.8838303099975,0,55.1460476241995,1,1,0,0,0
482010,14.93,54.62,267.35,317.89,296.81,195.4,7.15,33.47,0,0,0.82,0.54,0.54,0.49,0.49,0,0,0,0,14.9304611680525,0,54.6159868729845,1,1,0,0,0
482040,14.98,54.95,265.72,320.69,305.02,189.76,7.14,33.49,0.03,0,0.89,0.54,0.54,0.5,0.5,0,0,0,0,14.9760420837256,0,54.9522538505924,1,1,0,0,0
482070,14.91,54.96,266.7,326.67,307.99,186.97,7.12,33.47,0.02,0.06,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.9078175250026,0,54.9571691506108,1,1,0,0,0
482100,15.1,54.74,268.17,331.76,303.83,190.65,7.13,33.43,0.07,0.02,0.91,0.55,0.55,0.49,0.49,0,0,0,0,15.0958744511887,0,54.7409783546226,1,1,0,0,0
482130,14.84,54.91,270.26,313.57,293.72,198.09,7.1,33.45,0.01,0,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.8429960137116,0,54.9062032326842,1,1,0,0,0
482160,15.01,54.64,267.56,323.45,298.95,188.81,7.09,33.45,0.03,0.03,0.87,0.54,0.54,0.49,0.49,0,0,0,0,15.0143929808449,0,54.6447130479307,1,1,0,0,0
482190,14.95,54.88,262.86,325.52,304.43,197.25,7.16,33.49,0.01,0.05,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.951499475212,0,54.8810107272392,1,1,0,0,0
482220,14.95,54.9,265.11,319.76,295.54,191.75,7.15,33.42,0.02,0.01,0.95,0.54,0.54,0.49,0.49,0,0,0,0,14.9479083961761,0,54.9033505391436,1,1,0,0,0
482250,14.93,54.69,258.59,319.22,303.4,187.04,7.09,33.47,0.07,0.01,0.87,0.53,0.53,0.49,0.49,0,0,0,0,14.9250021168666,0,54.685856679211,1,1,0,0,0
482280,15.02,54.95,268.17,323.29,302.56,196.77,7.1,33.45,0,0.05,0.9,0.54,0.54,0.5,0.5,0,0,0,0,15.0232605795096,0,54.9546833333428,1,1,0,0,0
482310,14.93,54.41,267.28,322.71,305.36,196.79,7.15,33.47,0,0,0.9,0.55,0.55,0.49,0.49,0,0,0,0,14.9299800325954,0,54.4088407588899,1,1,0,0,0
482340,14.87,55.03,262.78,324.29,298.42,197.06,7.11,33.49,0.04,0,0.86,0.54,0.54,0.5,0.5,0,0,0,0,14.8694901536353,0,55.0276886418073,1,1,0,0,0
482370,15,54.93,262.51,323.61,301.3,193.03,7.12,33.47,0,0.06,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.9973423408415,0,54.9334477845304,1,1,0,0,0
482400,14.98,54.71,266.3,317.48,295.55,192.42,7.09,33.45,0,0,0.91,0.54,0.54,0.49,0.49,0,0,0,0,14.9839916340945,0,54.708169420035,1,1,0,0,0
482430,14.68,55.43,268.52,325.11,293.45,193.63,7.12,33.45,0.05,0.03,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.6798451852018,0,55.4343622903097,1,1,0,0,0
482460,14.89,55,275,311.74,296.24,195.57,7.1,33.48,0.01,0.03,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.8919048679744,0,54.9980051623545,1,1,0,0,0
482490,14.7,55.25,259.9,316.55,291.19,195.1,7.15,33.43,0.05,0.05,0.91,0.53,0.53,0.5,0.5,0,0,0,0,14.7016210149353,0,55.2467249616023,1,1,0,0,0
482520,14.83,55.19,266.15,320.73,297.48,193.35,7.12,33.48,0,0,0.89,0.54,0.54,0.5,0.5,0,0,0,0,14.8339186989066,0,55.1880679731336,1,1,0,0,0
482550,14.66,55.39,273.3,314.82,293.63,192.13,7.11,33.48,0,0.02,0.93,0.54,0.54,0.5,0.5,0,0,0,0,14.6598865925421,0,55.392485022279,1,1,0,0,0
482580,14.69,55.39,271.97,324.88,304.53,199.23,7.15,33.5,0,0,0.95,0.55,0.55,0.5,0.5,0,0,0,0,14.6898946515214,0,55.3877962736755,1,1,0,0,0
482610,14.99,54.58,265.56,330.42,307.81,193.66,7.17,33.49,0.04,0.01,0.89,0.55,0.55,0.5,0.5,0,0,0,0,14.9863215084946,0,54.5827691545435,1,1,0,0,0
482640,14.93,54.83,270.02,326.77,304.68,193.11,7.09,33.42,0,0,0.93,0.55,0.55,0.49,0.49,0,0,0,0,14.9284630686489,0,54.8342342457035,1,1,0,0,0
482670,15.05,54.48,259.77,317.93,305.02,191.73,7.17,33.46,0,0.07,0.89,0.54,0.54,0.49,0.49,0,0,0,0,15.0487673574918,0,54.4757005358648,1,1,0,0,0
482700,15.01,54.55,272.14,323.13,310.26,189.89,7.13,33.49,0.05,0,0.84,0.55,0.55,0.49,0.49,0,0,0,0,15.0115046625888,0,54.5531596250588,1,1,0,0,0
482730,14.97,54.68,265.84,328.05,306.68,190.13,7.11,33.46,0.02,0,0.91,0.55,0.55,0.49,0.49,0,0,0,0,14.9721465867849,0,54.6789141401491,1,1,0,0,0
482760,14.72,55.12,267.67,320.06,299.63,196.91,7.14,33.46,0,0.01,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.7184979333289,0,55.1185752851749,1,1,0,0,0
482790,14.67,55.28,267.64,317.68,297.37,190.47,7.16,33.45,0,0.04,0.99,0.54,0.54,0.5,0.5,0,0,0,0,14.6674629689595,0,55.277206218561,1,1,0,0,0
482820,14.73,55.32,258.85,319.84,293.9,192.71,7.16,33.42,0.01,0.01,0.92,0.53,0.53,0.5,0.5,0,0,0,0,14.7347789748838,0,55.3221499647008,1,1,0,0,0
482850,14.86,55.15,254.87,324.95,307.35,188.05,7.12,33.45,0.03,0,0.98,0.53,0.53,0.5,0.5,0,0,0,0,14.8584689288555,0,55.1480363153814,1,1,0,0,0
482880,14.97,54.88,261.55,322.27,295.19,195.35,7.19,33.46,0,0,0.86,0.54,0.54,0.5,0.5,0,0,0,0,14.9688441907974,0,54.8798224722043,1,1,0,0,0
482910,14.63,55.44,261.38,321.7,293.06,193.83,7.14,33.42,0,0,0.94,0.53,0.53,0.5,0.5,0,0,0,0,14.6305435368938,0,55.4442265300136,1,1,0,0,0
482940,14.68,55.55,268.4,318.48,298.67,192.52,7.14,33.45,0.04,0.1,0.91,0.54,0.54,0.5,0.5,0,0,0,0,14.6830775230934,0,55.5479068661554,1,1,0,0,0
482970,14.88,55.01,277,323.69,308.74,196.07,7.11,33.41,0,0,0.88,0.55,0.55,0.5,0.5,0,0,0,0,14.8764886037642,0,55.0106888013617,1,1,0,0,0
483000,15.13,54.5,264.46,327.45,311.89,191.6,7.15,33.49,0,0.03,0.84,0.55,0.55,0.49,0.49,0,0,0,0,15.1283418890532,0,54.5033209372597,1,1,0,0,0
483030,14.82,55.13,265.27,319.81,305.92,202.24,7.16,33.41,0,0,0.96,0.54,0.54,0.5,0.5,0,0,0,0,14.8227038507714,0,55.1346517308911,1,1,0,0,0
483060,14.91,55.27,268.05,319.97,298.68,194.38,7.14,33.42,0,0.02,0.89,0.54,0.54,0.5,0.5,0,0,0,0,14.9086586063319,0,55.2716055580609,1,1,0,0,0
483090,14.8,55.31,262.58,320.35,293.32,195.74,7.16,33.46,0.05,0.01,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.8015765415753,0,55.3099788368883,1,1,0,0,0
483120,14.76,55.18,259.02,327.1,293.96,190.12,7.11,33.41,0,0.07,0.96,0.53,0.53,0.5,0.5,0,0,0,0,14.7605444088665,0,55.1799588522798,1,1,0,0,0
483150,14.78,54.96,272.5,317.84,301.05,189.52,7.12,33.43,0.01,0.04,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.7804806632953,0,54.9631090070491,1,1,0,0,0
483180,14.9,55.07,263.68,319.93,297.67,188.63,7.17,33.44,0.03,0.04,0.9,0.54,0.54,0.5,0.5,0,0,0,0,14.9039160170914,0,55.0707787465248,1,1,0,0,0
483210,14.84,55.19,265.57,322.5,305.2,192.86,7.16,33.43,0,0,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.844303683257,0,55.1936867477931,1,1,0,0,0
483240,14.9,54.91,263.9,327.98,297.52,195.53,7.12,33.48,0,0,0.89,0.54,0.54,0.5,0.5,0,0,0,0,14.8960478145076,0,54.9066216752695,1,1,0,0,0
483270,14.82,55.34,264.88,326.4,296.38,197.6,7.1,33.49,0,0.03,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.8151238669829,0,55.336560723116,1,1,0,0,0
483300,14.76,55.45,263.19,325.28,297.36,192.77,7.08,33.38,0,0.01,0.92,0.53,0.53,0.5,0.5,0,0,0,0,14.7632143795791,0,55.4543534244808,1,1,0,0,0
483330,14.84,54.74,270.55,319.61,295.67,192.67,7.13,33.38,0,0,0.85,0.54,0.54,0.49,0.49,0,0,0,0,14.8432255487259,0,54.7368039312029,1,1,0,0,0
483360,14.73,55.44,271.63,324.04,300.27,195.47,7.11,33.5,0.03,0.04,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.7303352084236,0,55.4428231650973,1,1,0,0,0
483390,14.96,54.63,271.05,321.77,310.38,200.31,7.16,33.44,0,0.04,0.94,0.55,0.55,0.5,0.5,0,0,0,0,14.9644606056492,0,54.6263152618325,1,1,0,0,0
483420,14.98,54.87,266.19,324.98,296.22,190.17,7.15,33.43,0.03,0,0.85,0.55,0.55,0.5,0.5,0,0,0,0,14.9841906916679,0,54.872791643188,1,1,0,0,0
483450,14.84,54.92,270.29,321.18,296.83,195.21,7.13,33.46,0.05,0.03,0.88,0.54,0.54,0.5,0.5,0,0,0,0,14.8416291480671,0,54.9215013394863,1,1,0,0,0
483480,14.88,55.01,266.16,317.69,297.39,190.84,7.11,33.47,0,0,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.8847374137047,0,55.0090099091289,1,1,0,0,0
483510,14.71,55.61,268.46,323.19,300.46,192.57,7.12,33.48,0,0.05,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.710508156984,0,55.6081996472237,1,1,0,0,0
483540,14.84,55.21,258.29,325.98,299.46,194.64,7.18,33.45,0.02,0.01,0.87,0.54,0.54,0.5,0.5,0,0,0,0,14.8399152026453,0,55.2132471263999,1,1,0,0,0
483570,14.86,55.02,263.81,323.34,302.29,189.24,7.12,33.48,0,0.04,0.94,0.54,0.54,0.5,0.5,0,0,0,0,14.8611832784208,0,55.0240863688575,1,1,0,0,0
483600,14.95,55,257.15,320.76,301.34,193.35,7.13,33.45,0,0.04,0.92,0.53,0.53,0.5,0.5,0,0,0,0,14.9485489923266,0,54.9970044346682,1,1,0,0,0
483630,14.71,55.5,268.29,321.3,305.51,199.18,7.15,33.5,0,0.01,0.97,0.54,0.54,0.5,0.5,0,0,0,0,14.7113593401112,0,55.4962963768802,1,1,0,0,0
483660,14.92,54.63,262.8,327.22,301.76,192.47,7.21,33.41,0,0,0.89,0.55,0.55,0.5,0.5,0,0,0,0,14.923782839035,0,54.6333654389338,1,1,0,0,0
483690,14.91,54.97,272.55,318.39,309.43,192.66,7.12,33.48,0.05,0.01,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.9072286063932,0,54.9735528420905,1,1,0,0,0
483720,14.8,55.17,268.73,323.03,310.75,198.93,7.13,33.49,0,0,0.92,0.54,0.54,0.5,0.5,0,0,0,0,14.7955606297469,0,55.1698442787062,1,1,0,0,0
483750,15.01,54.62,261.07,319.08,294.34,192.74,7.15,33.41,0,0.01,0.93,0.54,0.54,0.5,0.5,0,0,0,0,15.0080882593927,0,54.6241074319591,1,1,0,0,0
483780,14.86,55.15,261.82,323.93,296.03,191.91,7.18,33.5,0,0,0.87,0.54,0.54,0.5,0.5,0,0,0,0,14.8570858573202,0,55.1473107880775,1,1,0,0,0
483810,14.95,54.81,262.4,314.49,288.73,198.38,7.11,33.52,0,0.01,0.88,0.53,0.53,0.5,0.5,0,0,0,0,14.9515556186643,0,54.8078655570966,1,1,0,0,0
483840,15.05,54.44,257.07,326.45,296.03,192.95,7.2,33.44,0,0.06,0.87,0.54,0.54,0.49,0.49,0,0,0,0,15.0478245749576,0,54.444382457084,1,1,0,0,0
483870,14.87,54.9,259.64,319.33,297.02,201.29,7.13,33.51,0.01,0,0.9,0.53,0.53,0.5,0.5,0,0,0,0,14.8666718240187,0,54.8991673643214,1,1,0,0,0
483900,14.76,55.57,267.18,315.9,306.22,199.15,7.2,33.43,0,0,0.91,0.54,0.54,0.5,0.5,0,0,0,0,14.7621311149152,0,55.566966271463,1,1,0,0,0
483930,15.01,54.6,268.57,320.6,301.03,192.55,7.13,33.5,0,0.02,0.91,0.54,0.54,0.5,0.5,0,0,0,0,15.0059672516158,0,54.6047372150174,1,1,0,0,0
